sno,latitude,longitude,day_of_year,seconds_of_day,hour,weekday,usage_ratio,is_near_mrt,is_near_park,is_near_school,district_中山區,district_中正區,district_信義區,district_內湖區,district_北投區,district_南港區,district_士林區,district_大同區,district_大安區,district_文山區,district_松山區,district_臺大公館校區,district_萬華區,weekday_sin,weekday_cos,hour_sin,hour_cos,total_0_30,total_30_60,total_60_plus,rent_0_30,rent_30_60,rent_60_plus,return_0_30,return_30_60,return_60_plus,total_bikes,rent_bikes,return_bikes,is_high_error,relative_error
500112009,25.03162,121.57396,130,18302,5,5,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,1,175.9563636363636
500112010,25.03222,121.56974,130,4442,1,5,0.1707317073170731,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112011,25.02863,121.56981,130,19203,5,5,0.0833333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112015,25.03471,121.57301,130,16742,4,5,0.5087719298245614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112017,25.02868,121.56672,130,19742,5,5,0.490566037735849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112017,25.02868,121.56672,130,19742,5,5,0.490566037735849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112018,25.03189,121.56678,129,83955,23,4,0.0571428571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112022,25.03452,121.5576,130,19083,5,5,0.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112029,25.03801,121.56541,130,18781,5,5,0.0634920634920634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,1,175.9563636363636
500112032,25.03899,121.56369,130,18781,5,5,0.037037037037037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112032,25.03899,121.56369,130,18781,5,5,0.037037037037037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112035,25.03306,121.5662,130,17582,4,5,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112037,25.0427,121.58112,130,15903,4,5,0.7317073170731707,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112039,25.03846,121.58618,130,17702,4,5,0.8571428571428571,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112039,25.03846,121.58618,130,17702,4,5,0.8571428571428571,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112043,25.0401,121.56822,130,18601,5,5,0.2769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,1,175.9563636363636
500112045,25.02388,121.56984,130,19083,5,5,0.7321428571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112049,25.0489,121.57841,130,19203,5,5,0.1428571428571428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,0,1,0,90,45,45,1,175.9563636363636
500112051,25.04548,121.57207,130,18902,5,5,0.9142857142857144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112054,25.0433,121.5638,130,17881,4,5,0.8095238095238095,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112054,25.0433,121.5638,130,17881,4,5,0.8095238095238095,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112054,25.0433,121.5638,130,17881,4,5,0.8095238095238095,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112054,25.0433,121.5638,130,17881,4,5,0.8095238095238095,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112064,25.03295,121.5712,130,12004,3,5,0.5098039215686274,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112066,25.03511,121.56369,130,13262,3,5,0.1296296296296296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112072,25.03593,121.57906,130,16382,4,5,0.5319148936170213,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112081,25.03656,121.56866,130,18063,5,5,0.0166666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,1,175.9563636363636
500112082,25.03404,121.56598,130,22335,6,5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,1,0,1,0,1,0,0,90,45,15,1,175.9563636363636
500112082,25.03404,121.56598,130,22335,6,5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,1,0,1,0,1,0,0,90,45,15,1,175.9563636363636
500112085,25.04084,121.56789,130,18004,5,5,0.217391304347826,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,0,1,0,90,45,45,1,175.9563636363636
500112119,25.03284,121.56555,130,16923,4,5,0.0392156862745098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112119,25.03284,121.56555,130,16923,4,5,0.0392156862745098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500112119,25.03284,121.56555,130,16923,4,5,0.0392156862745098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113008,25.02594,121.50651,130,17881,4,5,0.6274509803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113022,25.02744,121.49619,130,14523,4,5,0.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113022,25.02744,121.49619,130,14523,4,5,0.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113030,25.03124,121.49075,130,3003,0,5,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113030,25.03124,121.49075,130,3003,0,5,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113035,25.04441,121.50541,130,18842,5,5,0.0851063829787234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113038,25.04099,121.50769,130,14881,4,5,0.2758620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,1,0,90,45,45,1,175.9563636363636
500113042,25.03852,121.49881,130,16742,4,5,0.7647058823529411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113042,25.03852,121.49881,130,16742,4,5,0.7647058823529411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113044,25.03364,121.50322,130,17942,4,5,0.3962264150943396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113057,25.03731,121.49526,130,18781,5,5,0.8823529411764706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113066,25.02273,121.50271,130,10383,2,5,0.9130434782608696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500113068,25.03548,121.50026,130,18302,5,5,0.03125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,1,175.9563636363636
500113068,25.03548,121.50026,130,18302,5,5,0.03125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,1,175.9563636363636
500119005,25.01493,121.53044,130,14281,3,5,0.6486486486486487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500119006,25.01466,121.52917,130,13382,3,5,0.358695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,0,1,0,0,1,0,90,45,45,1,175.9563636363636
500119006,25.01466,121.52917,130,13382,3,5,0.358695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,0,1,0,0,1,0,90,45,45,1,175.9563636363636
500119043,25.01729,121.54531,130,8461,2,5,0.9047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500119045,25.01839,121.53404,129,85803,23,4,0.6222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500119049,25.01981,121.53903,130,16457,4,5,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,1,0,0,90,45,15,1,175.9563636363636
500119070,25.01561,121.53583,130,13262,3,5,0.7708333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500119075,25.01761,121.53995,130,18063,5,5,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500119075,25.01761,121.53995,130,18063,5,5,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500119077,25.0189,121.536,129,62356,17,4,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,-0.2588190451025206,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500119086,25.01804,121.53928,130,16874,4,5,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500119090,25.02112,121.53591,130,19095,5,5,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,1,0,0,1,0,1,0,0,45,45,15,1,175.9563636363636
500119096,25.01547,121.52892,130,5342,1,5,0.1717171717171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,0,0,1,0,1,0,0,0,1,90,45,90,1,175.9563636363636
500119096,25.01547,121.52892,130,5342,1,5,0.1717171717171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,0,0,1,0,1,0,0,0,1,90,45,90,1,175.9563636363636
500119097,25.0182,121.53476,129,84004,23,4,0.6268656716417911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,0,1,0,1,0,1,0,0,90,45,15,1,175.9563636363636
500119097,25.0182,121.53476,129,84004,23,4,0.6268656716417911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,0,1,0,1,0,1,0,0,90,45,15,1,175.9563636363636
