sno,latitude,longitude,day_of_year,seconds_of_day,hour,weekday,usage_ratio,is_near_mrt,is_near_park,is_near_school,district_中山區,district_中正區,district_信義區,district_內湖區,district_北投區,district_南港區,district_士林區,district_大同區,district_大安區,district_文山區,district_松山區,district_臺大公館校區,district_萬華區,weekday_sin,weekday_cos,hour_sin,hour_cos
500111078,25.05394,121.59124,130,57005,15,5,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111079,25.05066,121.59431,130,57005,15,5,0.2857142857142857,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111080,25.04916,121.58906,130,56402,15,5,0.5833333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111081,25.04126,121.6118,130,55803,15,5,0.1666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111082,25.05457,121.58781,130,54604,15,5,0.5833333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111083,25.05381,121.58638,130,49803,13,5,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683
500111084,25.0488,121.58742,130,53403,14,5,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500111085,25.05296,121.61713,130,54122,15,5,0.1666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111086,25.04728,121.58605,130,57005,15,5,0.7333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111087,25.04487,121.61481,130,51604,14,5,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500111088,25.05163,121.59535,129,62597,17,4,0.2758620689655172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890683,-0.25881904510252063
500111089,25.05486,121.5944,130,36542,10,5,0.2692307692307692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
500111090,25.04997,121.6162,129,25803,7,4,0.4285714285714285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.9659258262890683,-0.25881904510252063
500111091,25.05801,121.60674,130,56402,15,5,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111092,25.03999,121.61538,130,2896,0,5,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
500111093,25.04159,121.61532,130,3003,0,5,0.3125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
500111094,25.04287,121.61342,130,54604,15,5,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111095,25.04691,121.58192,130,51604,14,5,0.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500111096,25.05469,121.60381,130,52803,14,5,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500111097,25.06043,121.61498,130,52803,14,5,0.0277777777777777,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500111098,25.04015,121.59111,130,51005,14,5,0.9230769230769232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500111113,25.058,121.62189,130,52803,14,5,0.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500111114,25.05124,121.59361,130,57005,15,5,0.5333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111115,25.05156,121.6014,130,18601,5,5,0.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500111116,25.05216,121.60338,130,7982,2,5,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
500111117,25.04857,121.59401,130,41404,11,5,0.4583333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682
500111118,25.0614,121.61795,128,46203,12,3,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
500111119,25.05791,121.61704,130,56402,15,5,0.5135135135135135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111120,25.0586,121.61973,129,82804,23,4,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
500111121,25.06148,121.61698,130,56402,15,5,0.3809523809523809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500111123,25.05312,121.58928,127,2221,0,2,0.391304347826087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0
500112001,25.02035,121.55769,130,54122,15,5,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112002,25.02561,121.55409,130,55803,15,5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112003,25.02811,121.55671,130,54122,15,5,0.1739130434782608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112004,25.0132,121.56335,130,49803,13,5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683
500112005,25.01545,121.56134,129,2222,0,4,0.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0
500112006,25.02698,121.55841,130,55695,15,5,0.951219512195122,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112007,25.02668,121.56175,130,57005,15,5,0.234375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112008,25.02868,121.55932,130,55803,15,5,0.5106382978723404,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112009,25.03162,121.57396,130,51604,14,5,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500112010,25.03222,121.56974,130,56402,15,5,0.902439024390244,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112011,25.02863,121.56981,130,57005,15,5,0.1666666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112012,25.02678,121.56884,130,56402,15,5,0.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112013,25.03616,121.56983,130,56402,15,5,0.2222222222222222,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112014,25.03295,121.56867,130,55803,15,5,0.7083333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112015,25.03471,121.57301,130,56402,15,5,0.1403508771929824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112016,25.0382,121.57495,130,56402,15,5,0.0294117647058823,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112017,25.02868,121.56672,130,57005,15,5,0.6226415094339622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112018,25.03189,121.56678,130,55803,15,5,0.8571428571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112019,25.03275,121.56337,130,57005,15,5,0.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112020,25.03003,121.56287,130,55803,15,5,0.6470588235294118,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112021,25.03281,121.55756,345,32654,9,3,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475
500112022,25.03452,121.5576,130,57005,15,5,0.4642857142857143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112023,25.03745,121.5602,130,56402,15,5,0.0588235294117647,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112024,25.03961,121.57199,130,52803,14,5,0.7941176470588235,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500112025,25.03423,121.57636,130,57005,15,5,0.1538461538461538,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112026,25.03894,121.57915,130,56402,15,5,0.4313725490196078,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112027,25.0347,121.58018,130,56402,15,5,0.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112028,25.03301,121.58096,130,54604,15,5,0.4347826086956521,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112029,25.03801,121.56541,130,57005,15,5,0.1428571428571428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112030,25.03607,121.56535,130,57005,15,5,0.5128205128205128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112031,25.03627,121.56383,130,54604,15,5,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112032,25.03899,121.56369,130,56402,15,5,0.2037037037037037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112033,25.03599,121.56218,130,53403,14,5,0.2727272727272727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500112035,25.03306,121.5662,130,57005,15,5,0.3611111111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112036,25.03338,121.56333,130,57495,15,5,0.1428571428571428,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112037,25.0427,121.58112,130,56402,15,5,0.4878048780487805,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112038,25.03476,121.56865,130,57005,15,5,0.4838709677419355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112039,25.03846,121.58618,130,56402,15,5,0.5714285714285714,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112040,25.03841,121.58355,130,56402,15,5,0.6857142857142857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112042,25.03918,121.56654,130,56955,15,5,0.8235294117647058,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112043,25.0401,121.56822,130,57005,15,5,0.2461538461538461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112044,25.04626,121.57045,130,57254,15,5,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112045,25.02388,121.56984,130,57005,15,5,0.4821428571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112046,25.0193,121.57105,130,57005,15,5,0.45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112047,25.04773,121.56895,130,54604,15,5,0.3333333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112048,25.04732,121.57211,130,55755,15,5,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112049,25.0489,121.57841,130,55803,15,5,0.4428571428571428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112050,25.04797,121.57432,130,56402,15,5,0.5405405405405406,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112051,25.04548,121.57207,130,54604,15,5,0.6285714285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112052,25.02969,121.55766,130,54604,15,5,0.6153846153846154,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112053,25.04927,121.57205,130,49803,13,5,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683
500112054,25.0433,121.5638,130,57317,15,5,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112055,25.03005,121.55764,130,46203,12,5,0.3870967741935484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
500112056,25.04108,121.5629,130,57005,15,5,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112057,25.0213,121.57027,130,56402,15,5,0.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112058,25.04395,121.58184,130,57616,16,5,0.0454545454545454,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004
500112059,25.04519,121.57712,130,56402,15,5,0.5238095238095238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112060,25.04345,121.57539,130,55803,15,5,0.28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112061,25.04561,121.57549,130,55803,15,5,0.3157894736842105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112062,25.04623,121.57772,130,57375,15,5,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112063,25.0432,121.57789,130,55803,15,5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112064,25.03295,121.5712,130,57005,15,5,0.9215686274509804,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112065,25.03657,121.57349,130,56402,15,5,0.125,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112066,25.03511,121.56369,130,13262,3,5,0.1296296296296296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500112067,25.0383,121.5762,130,57005,15,5,0.1333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112068,25.04185,121.57204,130,57005,15,5,0.125,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112069,25.04516,121.56702,130,55803,15,5,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112070,25.0405,121.57538,130,57005,15,5,0.4666666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112071,25.02606,121.5631,130,57005,15,5,0.3125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112072,25.03593,121.57906,130,56402,15,5,0.4893617021276595,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112073,25.03771,121.56124,130,54122,15,5,0.3421052631578947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112075,25.03321,121.55873,130,53403,14,5,0.1923076923076923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500112076,25.0327,121.56157,130,52203,14,5,0.3653846153846153,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500112078,25.02236,121.56268,130,48004,13,5,0.5151515151515151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683
500112079,25.0426,121.58381,130,56402,15,5,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112080,25.03929,121.58755,130,52803,14,5,0.5789473684210527,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500112081,25.03656,121.56866,130,57005,15,5,0.7833333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112082,25.03404,121.56598,130,56402,15,5,0.3970588235294117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112083,25.03214,121.55974,130,57495,15,5,0.0434782608695652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112084,25.02976,121.5642,130,54604,15,5,0.5384615384615384,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112085,25.04084,121.56789,130,56402,15,5,0.1304347826086956,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112086,25.04719,121.58058,130,54122,15,5,0.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112087,25.02306,121.57036,130,56402,15,5,0.5238095238095238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112088,25.02474,121.56741,130,33975,9,5,0.5833333333333334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475
500112089,25.0409,121.5705,130,55994,15,5,0.0416666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112090,25.03203,121.5615,130,54122,15,5,0.2666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112091,25.03047,121.56838,130,45495,12,5,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
500112092,25.03322,121.57433,130,55803,15,5,0.391304347826087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112093,25.04146,121.56731,130,56402,15,5,0.6428571428571429,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112094,25.02326,121.56329,130,53403,14,5,0.4666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500112095,25.02605,121.5577,130,53594,14,5,0.8181818181818182,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500112096,25.02589,121.56073,130,37804,10,5,0.7222222222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
500112097,25.02186,121.55532,130,56402,15,5,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112098,25.04533,121.57915,130,52203,14,5,0.5384615384615384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500112099,25.03866,121.58082,130,57005,15,5,0.1304347826086956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112100,25.02188,121.55891,130,57005,15,5,0.5909090909090909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112101,25.04367,121.56741,86,68256,18,3,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
500112102,25.0246,121.56028,130,53403,14,5,0.1176470588235294,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
500112103,25.04144,121.56126,130,57005,15,5,0.3939393939393939,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112104,25.04206,121.55792,130,54604,15,5,0.782608695652174,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112105,25.04482,121.55795,130,57005,15,5,0.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112106,25.04557,121.58059,130,55516,15,5,0.9333333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112107,25.02261,121.57178,130,57005,15,5,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
500112108,25.04892,121.56906,130,13022,3,5,0.6923076923076923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
